db_logid,year,month,day,desc_party,count
Leavenworth,2017,4,3,Democratic,11983
Leavenworth,2017,4,3,Libertarian,426
Leavenworth,2017,4,3,Republican,18502
Leavenworth,2017,4,3,Unaffiliated,16556
Lincoln,2017,4,3,Democratic,246
Lincoln,2017,4,3,Libertarian,26
Lincoln,2017,4,3,Republican,1433
Lincoln,2017,4,3,Unaffiliated,409
Linn,2017,4,3,Democratic,1189
Linn,2017,4,3,Libertarian,59
Linn,2017,4,3,Republican,3840
Linn,2017,4,3,Unaffiliated,1783
Logan,2017,4,3,Democratic,207
Logan,2017,4,3,Libertarian,7
Logan,2017,4,3,Republican,1360
Logan,2017,4,3,Unaffiliated,272
Lyon,2017,4,3,Democratic,4774
Lyon,2017,4,3,Libertarian,173
Lyon,2017,4,3,Republican,7555
Lyon,2017,4,3,Unaffiliated,6800
Marion,2017,4,3,Democratic,1137
Marion,2017,4,3,Libertarian,43
Marion,2017,4,3,Republican,4884
Marion,2017,4,3,Unaffiliated,1942
Marshall,2017,4,3,Democratic,1467
Marshall,2017,4,3,Libertarian,31
Marshall,2017,4,3,Republican,3335
Marshall,2017,4,3,Unaffiliated,1666
McPherson,2017,4,3,Democratic,2772
McPherson,2017,4,3,Libertarian,148
McPherson,2017,4,3,Republican,10182
McPherson,2017,4,3,Unaffiliated,4108
Meade,2017,4,3,Democratic,356
Meade,2017,4,3,Libertarian,18
Meade,2017,4,3,Republican,2194
Meade,2017,4,3,Unaffiliated,644
Miami,2017,4,3,Democratic,4471
Miami,2017,4,3,Libertarian,208
Miami,2017,4,3,Republican,10713
Miami,2017,4,3,Unaffiliated,7073
Mitchell,2017,4,3,Democratic,632
Mitchell,2017,4,3,Libertarian,13
Mitchell,2017,4,3,Republican,2635
Mitchell,2017,4,3,Unaffiliated,880
Montgomery,2017,4,3,Democratic,4255
Montgomery,2017,4,3,Libertarian,164
Montgomery,2017,4,3,Republican,10086
Montgomery,2017,4,3,Unaffiliated,4516
Morris,2017,4,3,Democratic,685
Morris,2017,4,3,Libertarian,30
Morris,2017,4,3,Republican,2163
Morris,2017,4,3,Unaffiliated,921
Morton,2017,4,3,Democratic,263
Morton,2017,4,3,Libertarian,13
Morton,2017,4,3,Republican,1358
Morton,2017,4,3,Unaffiliated,331
Nemaha,2017,4,3,Democratic,1468
Nemaha,2017,4,3,Libertarian,41
Nemaha,2017,4,3,Republican,3864
Nemaha,2017,4,3,Unaffiliated,1819
Neosho,2017,4,3,Democratic,2334
Neosho,2017,4,3,Libertarian,113
Neosho,2017,4,3,Republican,5260
Neosho,2017,4,3,Unaffiliated,3792
Ness,2017,4,3,Democratic,296
Ness,2017,4,3,Libertarian,6
Ness,2017,4,3,Republican,1359
Ness,2017,4,3,Unaffiliated,313
Norton,2017,4,3,Democratic,396
Norton,2017,4,3,Libertarian,13
Norton,2017,4,3,Republican,2205
Norton,2017,4,3,Unaffiliated,712
Osage,2017,4,3,Democratic,2250
Osage,2017,4,3,Libertarian,102
Osage,2017,4,3,Republican,5382
Osage,2017,4,3,Unaffiliated,3275
Osborne,2017,4,3,Democratic,454
Osborne,2017,4,3,Libertarian,14
Osborne,2017,4,3,Republican,1643
Osborne,2017,4,3,Unaffiliated,616
Ottawa,2017,4,3,Democratic,506
Ottawa,2017,4,3,Libertarian,37
Ottawa,2017,4,3,Republican,2707
Ottawa,2017,4,3,Unaffiliated,1027
Pawnee,2017,4,3,Democratic,737
Pawnee,2017,4,3,Libertarian,21
Pawnee,2017,4,3,Republican,2345
Pawnee,2017,4,3,Unaffiliated,780
Phillips,2017,4,3,Democratic,345
Phillips,2017,4,3,Libertarian,13
Phillips,2017,4,3,Republican,2738
Phillips,2017,4,3,Unaffiliated,542
Pottawatomie,2017,4,3,Democratic,2068
Pottawatomie,2017,4,3,Libertarian,105
Pottawatomie,2017,4,3,Republican,9040
Pottawatomie,2017,4,3,Unaffiliated,3433
Pratt,2017,4,3,Democratic,822
Pratt,2017,4,3,Libertarian,44
Pratt,2017,4,3,Republican,3489
Pratt,2017,4,3,Unaffiliated,809
Rawlins,2017,4,3,Democratic,232
Rawlins,2017,4,3,Libertarian,11
Rawlins,2017,4,3,Republican,1509
Rawlins,2017,4,3,Unaffiliated,350
Reno,2017,4,3,Democratic,9169
Reno,2017,4,3,Libertarian,347
Reno,2017,4,3,Republican,19763
Reno,2017,4,3,Unaffiliated,12009
Republic,2017,4,3,Democratic,493
Republic,2017,4,3,Libertarian,14
Republic,2017,4,3,Republican,2503
Republic,2017,4,3,Unaffiliated,644
Rice,2017,4,3,Democratic,985
Rice,2017,4,3,Libertarian,52
Rice,2017,4,3,Republican,3404
Rice,2017,4,3,Unaffiliated,1507
Riley,2017,4,3,Democratic,8018
Riley,2017,4,3,Libertarian,410
Riley,2017,4,3,Republican,14160
Riley,2017,4,3,Unaffiliated,10441
Rooks,2017,4,3,Democratic,375
Rooks,2017,4,3,Libertarian,11
Rooks,2017,4,3,Republican,2445
Rooks,2017,4,3,Unaffiliated,617
Rush,2017,4,3,Democratic,335
Rush,2017,4,3,Libertarian,14
Rush,2017,4,3,Republican,1391
Rush,2017,4,3,Unaffiliated,381
Russell,2017,4,3,Democratic,690
Russell,2017,4,3,Libertarian,27
Russell,2017,4,3,Republican,2944
Russell,2017,4,3,Unaffiliated,793
Saline,2017,4,3,Democratic,6813
Saline,2017,4,3,Libertarian,357
Saline,2017,4,3,Republican,16359
Saline,2017,4,3,Unaffiliated,12047
Scott,2017,4,3,Democratic,304
Scott,2017,4,3,Libertarian,17
Scott,2017,4,3,Republican,2298
Scott,2017,4,3,Unaffiliated,717
Sedgwick,2017,4,3,Democratic,71343
Sedgwick,2017,4,3,Libertarian,2579
Sedgwick,2017,4,3,Republican,115896
Sedgwick,2017,4,3,Unaffiliated,105519
Seward,2017,4,3,Democratic,2197
Seward,2017,4,3,Libertarian,118
Seward,2017,4,3,Republican,4897
Seward,2017,4,3,Unaffiliated,3460
Shawnee,2017,4,3,Democratic,33311
Shawnee,2017,4,3,Libertarian,876
Shawnee,2017,4,3,Republican,40904
Shawnee,2017,4,3,Unaffiliated,30203
Sheridan,2017,4,3,Democratic,289
Sheridan,2017,4,3,Libertarian,4
Sheridan,2017,4,3,Republican,1223
Sheridan,2017,4,3,Unaffiliated,315
Sherman,2017,4,3,Democratic,408
Sherman,2017,4,3,Libertarian,20
Sherman,2017,4,3,Republican,2331
Sherman,2017,4,3,Unaffiliated,692
Smith,2017,4,3,Democratic,362
Smith,2017,4,3,Libertarian,7
Smith,2017,4,3,Republican,1914
Smith,2017,4,3,Unaffiliated,366
Stafford,2017,4,3,Democratic,363
Stafford,2017,4,3,Libertarian,20
Stafford,2017,4,3,Republican,1799
Stafford,2017,4,3,Unaffiliated,471
Stanton,2017,4,3,Democratic,186
Stanton,2017,4,3,Libertarian,16
Stanton,2017,4,3,Republican,760
Stanton,2017,4,3,Unaffiliated,198
Stevens,2017,4,3,Democratic,298
Stevens,2017,4,3,Libertarian,18
Stevens,2017,4,3,Republican,2237
Stevens,2017,4,3,Unaffiliated,419
Sumner,2017,4,3,Democratic,3390
Sumner,2017,4,3,Libertarian,172
Sumner,2017,4,3,Republican,7770
Sumner,2017,4,3,Unaffiliated,5250
Thomas,2017,4,3,Democratic,553
Thomas,2017,4,3,Libertarian,27
Thomas,2017,4,3,Republican,3164
Thomas,2017,4,3,Unaffiliated,1057
Trego,2017,4,3,Democratic,376
Trego,2017,4,3,Libertarian,14
Trego,2017,4,3,Republican,1258
Trego,2017,4,3,Unaffiliated,485
Wabaunsee,2017,4,3,Democratic,772
Wabaunsee,2017,4,3,Libertarian,34
Wabaunsee,2017,4,3,Republican,2956
Wabaunsee,2017,4,3,Unaffiliated,1020
Wallace,2017,4,3,Democratic,65
Wallace,2017,4,3,Libertarian,1
Wallace,2017,4,3,Republican,858
Wallace,2017,4,3,Unaffiliated,126
Washington,2017,4,3,Democratic,296
Washington,2017,4,3,Libertarian,9
Washington,2017,4,3,Republican,2754
Washington,2017,4,3,Unaffiliated,331
Wichita,2017,4,3,Democratic,155
Wichita,2017,4,3,Libertarian,8
Wichita,2017,4,3,Republican,863
Wichita,2017,4,3,Unaffiliated,330
Wilson,2017,4,3,Democratic,697
Wilson,2017,4,3,Libertarian,44
Wilson,2017,4,3,Republican,3277
Wilson,2017,4,3,Unaffiliated,1020
Woodson,2017,4,3,Democratic,335
Woodson,2017,4,3,Libertarian,16
Woodson,2017,4,3,Republican,1304
Woodson,2017,4,3,Unaffiliated,523
Wyandotte,2017,4,3,Democratic,39138
Wyandotte,2017,4,3,Libertarian,588
Wyandotte,2017,4,3,Republican,13885
Wyandotte,2017,4,3,Unaffiliated,24059
db_logid,2017,4,3,desc_party,105
Allen,2017,5,11,Democratic,1615
Allen,2017,5,11,Libertarian,64
Allen,2017,5,11,Republican,4272
Allen,2017,5,11,Unaffiliated,2752
Anderson,2017,5,11,Democratic,1192
Anderson,2017,5,11,Libertarian,55
Anderson,2017,5,11,Republican,2233
Anderson,2017,5,11,Unaffiliated,1909
Atchison,2017,5,11,Democratic,3183
Atchison,2017,5,11,Libertarian,62
Atchison,2017,5,11,Republican,4174
Atchison,2017,5,11,Unaffiliated,3895
Barber,2017,5,11,Democratic,435
Barber,2017,5,11,Libertarian,12
Barber,2017,5,11,Republican,2140
Barber,2017,5,11,Unaffiliated,378
Barton,2017,5,11,Democratic,2958
Barton,2017,5,11,Libertarian,103
Barton,2017,5,11,Republican,9788
Barton,2017,5,11,Unaffiliated,4595
Bourbon,2017,5,11,Democratic,2846
Bourbon,2017,5,11,Libertarian,79
Bourbon,2017,5,11,Republican,4983
Bourbon,2017,5,11,Unaffiliated,3782
Brown,2017,5,11,Democratic,1071
Brown,2017,5,11,Libertarian,41
Brown,2017,5,11,Republican,3523
Brown,2017,5,11,Unaffiliated,1500
Butler,2017,5,11,Democratic,7224
Butler,2017,5,11,Libertarian,360
Butler,2017,5,11,Republican,21471
Butler,2017,5,11,Unaffiliated,12246
Chase,2017,5,11,Democratic,288
Chase,2017,5,11,Libertarian,11
Chase,2017,5,11,Republican,1200
Chase,2017,5,11,Unaffiliated,286
Chautauqua,2017,5,11,Democratic,260
Chautauqua,2017,5,11,Libertarian,13
Chautauqua,2017,5,11,Republican,1636
Chautauqua,2017,5,11,Unaffiliated,418
Cherokee,2017,5,11,Democratic,4345
Cherokee,2017,5,11,Libertarian,132
Cherokee,2017,5,11,Republican,6093
Cherokee,2017,5,11,Unaffiliated,5283
Cheyenne,2017,5,11,Democratic,226
Cheyenne,2017,5,11,Libertarian,9
Cheyenne,2017,5,11,Republican,1444
Cheyenne,2017,5,11,Unaffiliated,236
Clark,2017,5,11,Democratic,221
Clark,2017,5,11,Libertarian,8
Clark,2017,5,11,Republican,970
Clark,2017,5,11,Unaffiliated,277
Clay,2017,5,11,Democratic,568
Clay,2017,5,11,Libertarian,45
Clay,2017,5,11,Republican,3754
Clay,2017,5,11,Unaffiliated,1213
Cloud,2017,5,11,Democratic,1006
Cloud,2017,5,11,Libertarian,44
Cloud,2017,5,11,Republican,3534
Cloud,2017,5,11,Unaffiliated,1385
Coffey,2017,5,11,Democratic,909
Coffey,2017,5,11,Libertarian,43
Coffey,2017,5,11,Republican,3665
Coffey,2017,5,11,Unaffiliated,1360
Comanche,2017,5,11,Democratic,158
Comanche,2017,5,11,Libertarian,5
Comanche,2017,5,11,Republican,844
Comanche,2017,5,11,Unaffiliated,131
Cowley,2017,5,11,Democratic,4588
Cowley,2017,5,11,Libertarian,128
Cowley,2017,5,11,Republican,9413
Cowley,2017,5,11,Unaffiliated,5086
Crawford,2017,5,11,Democratic,7979
Crawford,2017,5,11,Libertarian,206
Crawford,2017,5,11,Republican,8042
Crawford,2017,5,11,Unaffiliated,8812
Decatur,2017,5,11,Democratic,276
Decatur,2017,5,11,Libertarian,9
Decatur,2017,5,11,Republican,1446
Decatur,2017,5,11,Unaffiliated,372
Dickinson,2017,5,11,Democratic,1840
Dickinson,2017,5,11,Libertarian,117
Dickinson,2017,5,11,Republican,7354
Dickinson,2017,5,11,Unaffiliated,3323
Doniphan,2017,5,11,Democratic,735
Doniphan,2017,5,11,Libertarian,25
Doniphan,2017,5,11,Republican,2919
Doniphan,2017,5,11,Unaffiliated,1293
Douglas,2017,5,11,Democratic,27489
Douglas,2017,5,11,Libertarian,839
Douglas,2017,5,11,Republican,20401
Douglas,2017,5,11,Unaffiliated,25048
Edwards,2017,5,11,Democratic,296
Edwards,2017,5,11,Libertarian,11
Edwards,2017,5,11,Republican,1217
Edwards,2017,5,11,Unaffiliated,379
Elk,2017,5,11,Democratic,341
Elk,2017,5,11,Libertarian,6
Elk,2017,5,11,Republican,1161
Elk,2017,5,11,Unaffiliated,309
Ellis,2017,5,11,Democratic,4108
Ellis,2017,5,11,Libertarian,176
Ellis,2017,5,11,Republican,8438
Ellis,2017,5,11,Unaffiliated,4607
Ellsworth,2017,5,11,Democratic,822
Ellsworth,2017,5,11,Libertarian,21
Ellsworth,2017,5,11,Republican,2373
Ellsworth,2017,5,11,Unaffiliated,925
Finney,2017,5,11,Democratic,4108
Finney,2017,5,11,Libertarian,156
Finney,2017,5,11,Republican,8464
Finney,2017,5,11,Unaffiliated,6811
Ford,2017,5,11,Democratic,3457
Ford,2017,5,11,Libertarian,143
Ford,2017,5,11,Republican,6350
Ford,2017,5,11,Unaffiliated,4999
Franklin,2017,5,11,Democratic,3689
Franklin,2017,5,11,Libertarian,183
Franklin,2017,5,11,Republican,8937
Franklin,2017,5,11,Unaffiliated,5254
Geary,2017,5,11,Democratic,4450
Geary,2017,5,11,Libertarian,143
Geary,2017,5,11,Republican,5902
Geary,2017,5,11,Unaffiliated,5547
Gove,2017,5,11,Democratic,262
Gove,2017,5,11,Libertarian,3
Gove,2017,5,11,Republican,1251
Gove,2017,5,11,Unaffiliated,301
Graham,2017,5,11,Democratic,231
Graham,2017,5,11,Libertarian,13
Graham,2017,5,11,Republican,1297
Graham,2017,5,11,Unaffiliated,265
Grant,2017,5,11,Democratic,499
Grant,2017,5,11,Libertarian,28
Grant,2017,5,11,Republican,2252
Grant,2017,5,11,Unaffiliated,812
Gray,2017,5,11,Democratic,458
Gray,2017,5,11,Libertarian,28
Gray,2017,5,11,Republican,1844
Gray,2017,5,11,Unaffiliated,685
Greeley,2017,5,11,Democratic,53
Greeley,2017,5,11,Libertarian,1
Greeley,2017,5,11,Republican,722
Greeley,2017,5,11,Unaffiliated,86
Greenwood,2017,5,11,Democratic,599
Greenwood,2017,5,11,Libertarian,16
Greenwood,2017,5,11,Republican,2633
Greenwood,2017,5,11,Unaffiliated,1578
Hamilton,2017,5,11,Democratic,145
Hamilton,2017,5,11,Libertarian,9
Hamilton,2017,5,11,Republican,890
Hamilton,2017,5,11,Unaffiliated,254
Harper,2017,5,11,Democratic,660
Harper,2017,5,11,Libertarian,26
Harper,2017,5,11,Republican,2463
Harper,2017,5,11,Unaffiliated,953
Harvey,2017,5,11,Democratic,4290
Harvey,2017,5,11,Libertarian,160
Harvey,2017,5,11,Republican,10760
Harvey,2017,5,11,Unaffiliated,5766
Haskell,2017,5,11,Democratic,271
Haskell,2017,5,11,Libertarian,5
Haskell,2017,5,11,Republican,1501
Haskell,2017,5,11,Unaffiliated,560
Hodgeman,2017,5,11,Democratic,185
Hodgeman,2017,5,11,Libertarian,1
Hodgeman,2017,5,11,Republican,998
Hodgeman,2017,5,11,Unaffiliated,225
Jackson,2017,5,11,Democratic,1864
Jackson,2017,5,11,Libertarian,48
Jackson,2017,5,11,Republican,4147
Jackson,2017,5,11,Unaffiliated,2472
Jefferson,2017,5,11,Democratic,2881
Jefferson,2017,5,11,Libertarian,105
Jefferson,2017,5,11,Republican,6075
Jefferson,2017,5,11,Unaffiliated,4349
Jewell,2017,5,11,Democratic,234
Jewell,2017,5,11,Libertarian,14
Jewell,2017,5,11,Republican,1436
Jewell,2017,5,11,Unaffiliated,455
Johnson,2017,5,11,Democratic,95629
Johnson,2017,5,11,Libertarian,4007
Johnson,2017,5,11,Republican,178256
Johnson,2017,5,11,Unaffiliated,114753
Kearny,2017,5,11,Democratic,280
Kearny,2017,5,11,Libertarian,7
Kearny,2017,5,11,Republican,1356
Kearny,2017,5,11,Unaffiliated,476
Kingman,2017,5,11,Democratic,783
Kingman,2017,5,11,Libertarian,34
Kingman,2017,5,11,Republican,2796
Kingman,2017,5,11,Unaffiliated,1066
Kiowa,2017,5,11,Democratic,175
Kiowa,2017,5,11,Libertarian,8
Kiowa,2017,5,11,Republican,1132
Kiowa,2017,5,11,Unaffiliated,220
Labette,2017,5,11,Democratic,3100
Labette,2017,5,11,Libertarian,83
Labette,2017,5,11,Republican,5246
Labette,2017,5,11,Unaffiliated,4889
Lane,2017,5,11,Democratic,148
Lane,2017,5,11,Libertarian,8
Lane,2017,5,11,Republican,937
Lane,2017,5,11,Unaffiliated,215
Leavenworth,2017,5,11,Democratic,11375
Leavenworth,2017,5,11,Libertarian,402
Leavenworth,2017,5,11,Republican,17829
Leavenworth,2017,5,11,Unaffiliated,15553
Lincoln,2017,5,11,Democratic,244
Lincoln,2017,5,11,Libertarian,26
Lincoln,2017,5,11,Republican,1421
Lincoln,2017,5,11,Unaffiliated,406
Linn,2017,5,11,Democratic,1187
Linn,2017,5,11,Libertarian,60
Linn,2017,5,11,Republican,3835
Linn,2017,5,11,Unaffiliated,1789
Logan,2017,5,11,Democratic,206
Logan,2017,5,11,Libertarian,7
Logan,2017,5,11,Republican,1381
Logan,2017,5,11,Unaffiliated,288
Lyon,2017,5,11,Democratic,4744
Lyon,2017,5,11,Libertarian,174
Lyon,2017,5,11,Republican,7539
Lyon,2017,5,11,Unaffiliated,6777
Marion,2017,5,11,Democratic,1120
Marion,2017,5,11,Libertarian,40
Marion,2017,5,11,Republican,4839
Marion,2017,5,11,Unaffiliated,1903
Marshall,2017,5,11,Democratic,1461
Marshall,2017,5,11,Libertarian,31
Marshall,2017,5,11,Republican,3335
Marshall,2017,5,11,Unaffiliated,1680
McPherson,2017,5,11,Democratic,2701
McPherson,2017,5,11,Libertarian,142
McPherson,2017,5,11,Republican,10051
McPherson,2017,5,11,Unaffiliated,4022
Meade,2017,5,11,Democratic,356
Meade,2017,5,11,Libertarian,18
Meade,2017,5,11,Republican,2190
Meade,2017,5,11,Unaffiliated,642
Miami,2017,5,11,Democratic,4475
Miami,2017,5,11,Libertarian,213
Miami,2017,5,11,Republican,10718
Miami,2017,5,11,Unaffiliated,7098
Mitchell,2017,5,11,Democratic,626
Mitchell,2017,5,11,Libertarian,13
Mitchell,2017,5,11,Republican,2627
Mitchell,2017,5,11,Unaffiliated,875
Montgomery,2017,5,11,Democratic,4238
Montgomery,2017,5,11,Libertarian,169
Montgomery,2017,5,11,Republican,10066
Montgomery,2017,5,11,Unaffiliated,4528
Morris,2017,5,11,Democratic,680
Morris,2017,5,11,Libertarian,30
Morris,2017,5,11,Republican,2157
Morris,2017,5,11,Unaffiliated,918
Morton,2017,5,11,Democratic,259
Morton,2017,5,11,Libertarian,13
Morton,2017,5,11,Republican,1355
Morton,2017,5,11,Unaffiliated,335
Nemaha,2017,5,11,Democratic,1464
Nemaha,2017,5,11,Libertarian,39
Nemaha,2017,5,11,Republican,3862
Nemaha,2017,5,11,Unaffiliated,1823
Neosho,2017,5,11,Democratic,2324
Neosho,2017,5,11,Libertarian,114
Neosho,2017,5,11,Republican,5243
Neosho,2017,5,11,Unaffiliated,3788
Ness,2017,5,11,Democratic,294
Ness,2017,5,11,Libertarian,6
Ness,2017,5,11,Republican,1352
Ness,2017,5,11,Unaffiliated,312
Norton,2017,5,11,Democratic,396
Norton,2017,5,11,Libertarian,13
Norton,2017,5,11,Republican,2205
Norton,2017,5,11,Unaffiliated,709
Osage,2017,5,11,Democratic,2252
Osage,2017,5,11,Libertarian,101
Osage,2017,5,11,Republican,5390
Osage,2017,5,11,Unaffiliated,3285
Osborne,2017,5,11,Democratic,451
Osborne,2017,5,11,Libertarian,14
Osborne,2017,5,11,Republican,1639
Osborne,2017,5,11,Unaffiliated,613
Ottawa,2017,5,11,Democratic,511
Ottawa,2017,5,11,Libertarian,37
Ottawa,2017,5,11,Republican,2705
Ottawa,2017,5,11,Unaffiliated,1030
Pawnee,2017,5,11,Democratic,736
Pawnee,2017,5,11,Libertarian,21
Pawnee,2017,5,11,Republican,2341
Pawnee,2017,5,11,Unaffiliated,781
Phillips,2017,5,11,Democratic,345
Phillips,2017,5,11,Libertarian,13
Phillips,2017,5,11,Republican,2737
Phillips,2017,5,11,Unaffiliated,547
Pottawatomie,2017,5,11,Democratic,2061
Pottawatomie,2017,5,11,Libertarian,107
Pottawatomie,2017,5,11,Republican,9049
Pottawatomie,2017,5,11,Unaffiliated,3433
Pratt,2017,5,11,Democratic,818
Pratt,2017,5,11,Libertarian,44
Pratt,2017,5,11,Republican,3483
Pratt,2017,5,11,Unaffiliated,810
Rawlins,2017,5,11,Democratic,232
Rawlins,2017,5,11,Libertarian,11
Rawlins,2017,5,11,Republican,1513
Rawlins,2017,5,11,Unaffiliated,349
Reno,2017,5,11,Democratic,9133
Reno,2017,5,11,Libertarian,351
Reno,2017,5,11,Republican,19715
Reno,2017,5,11,Unaffiliated,11974
Republic,2017,5,11,Democratic,483
Republic,2017,5,11,Libertarian,13
Republic,2017,5,11,Republican,2488
Republic,2017,5,11,Unaffiliated,635
Rice,2017,5,11,Democratic,977
Rice,2017,5,11,Libertarian,52
Rice,2017,5,11,Republican,3394
Rice,2017,5,11,Unaffiliated,1512
Riley,2017,5,11,Democratic,8010
Riley,2017,5,11,Libertarian,407
Riley,2017,5,11,Republican,14122
Riley,2017,5,11,Unaffiliated,10443
Rooks,2017,5,11,Democratic,374
Rooks,2017,5,11,Libertarian,11
Rooks,2017,5,11,Republican,2437
Rooks,2017,5,11,Unaffiliated,617
Rush,2017,5,11,Democratic,332
Rush,2017,5,11,Libertarian,14
Rush,2017,5,11,Republican,1394
Rush,2017,5,11,Unaffiliated,380
Russell,2017,5,11,Democratic,682
Russell,2017,5,11,Libertarian,27
Russell,2017,5,11,Republican,2948
Russell,2017,5,11,Unaffiliated,805
Saline,2017,5,11,Democratic,6798
Saline,2017,5,11,Libertarian,363
Saline,2017,5,11,Republican,16367
Saline,2017,5,11,Unaffiliated,12067
Scott,2017,5,11,Democratic,286
Scott,2017,5,11,Libertarian,17
Scott,2017,5,11,Republican,2257
Scott,2017,5,11,Unaffiliated,678
Sedgwick,2017,5,11,Democratic,71162
Sedgwick,2017,5,11,Libertarian,2574
Sedgwick,2017,5,11,Republican,115797
Sedgwick,2017,5,11,Unaffiliated,106338
Seward,2017,5,11,Democratic,2197
Seward,2017,5,11,Libertarian,117
Seward,2017,5,11,Republican,4889
Seward,2017,5,11,Unaffiliated,3459
Shawnee,2017,5,11,Democratic,33289
Shawnee,2017,5,11,Libertarian,881
Shawnee,2017,5,11,Republican,40921
Shawnee,2017,5,11,Unaffiliated,30307
Sheridan,2017,5,11,Democratic,288
Sheridan,2017,5,11,Libertarian,4
Sheridan,2017,5,11,Republican,1222
Sheridan,2017,5,11,Unaffiliated,317
Sherman,2017,5,11,Democratic,405
Sherman,2017,5,11,Libertarian,20
Sherman,2017,5,11,Republican,2328
Sherman,2017,5,11,Unaffiliated,696
Smith,2017,5,11,Democratic,359
Smith,2017,5,11,Libertarian,7
Smith,2017,5,11,Republican,1912
Smith,2017,5,11,Unaffiliated,367
Stafford,2017,5,11,Democratic,358
Stafford,2017,5,11,Libertarian,20
Stafford,2017,5,11,Republican,1785
Stafford,2017,5,11,Unaffiliated,469
Stanton,2017,5,11,Democratic,187
Stanton,2017,5,11,Libertarian,16
Stanton,2017,5,11,Republican,760
Stanton,2017,5,11,Unaffiliated,198
Stevens,2017,5,11,Democratic,297
Stevens,2017,5,11,Libertarian,18
Stevens,2017,5,11,Republican,2233
Stevens,2017,5,11,Unaffiliated,421
Sumner,2017,5,11,Democratic,3373
Sumner,2017,5,11,Libertarian,174
Sumner,2017,5,11,Republican,7778
Sumner,2017,5,11,Unaffiliated,5257
Thomas,2017,5,11,Democratic,552
Thomas,2017,5,11,Libertarian,26
Thomas,2017,5,11,Republican,3168
Thomas,2017,5,11,Unaffiliated,1060
Trego,2017,5,11,Democratic,375
Trego,2017,5,11,Libertarian,14
Trego,2017,5,11,Republican,1259
Trego,2017,5,11,Unaffiliated,486
Wabaunsee,2017,5,11,Democratic,768
Wabaunsee,2017,5,11,Libertarian,34
Wabaunsee,2017,5,11,Republican,2955
Wabaunsee,2017,5,11,Unaffiliated,1017
Wallace,2017,5,11,Democratic,65
Wallace,2017,5,11,Libertarian,1
Wallace,2017,5,11,Republican,854
Wallace,2017,5,11,Unaffiliated,126
Washington,2017,5,11,Democratic,294
Washington,2017,5,11,Libertarian,9
Washington,2017,5,11,Republican,2748
Washington,2017,5,11,Unaffiliated,331
Wichita,2017,5,11,Democratic,155
Wichita,2017,5,11,Libertarian,8
Wichita,2017,5,11,Republican,858
Wichita,2017,5,11,Unaffiliated,328
Wilson,2017,5,11,Democratic,699
Wilson,2017,5,11,Libertarian,45
Wilson,2017,5,11,Republican,3269
Wilson,2017,5,11,Unaffiliated,1016
Woodson,2017,5,11,Democratic,334
Woodson,2017,5,11,Libertarian,16
Woodson,2017,5,11,Republican,1305
Woodson,2017,5,11,Unaffiliated,519
Wyandotte,2017,5,11,Democratic,39147
Wyandotte,2017,5,11,Libertarian,596
Wyandotte,2017,5,11,Republican,13923
Wyandotte,2017,5,11,Unaffiliated,24181
db_logid,2017,5,11,desc_party,105
Allen,2017,6,6,Democratic,1624
Allen,2017,6,6,Libertarian,62
Allen,2017,6,6,Republican,4270
Allen,2017,6,6,Unaffiliated,2768
Anderson,2017,6,6,Democratic,1187
Anderson,2017,6,6,Libertarian,55
Anderson,2017,6,6,Republican,2235
Anderson,2017,6,6,Unaffiliated,1909
Atchison,2017,6,6,Democratic,3172
Atchison,2017,6,6,Libertarian,60
Atchison,2017,6,6,Republican,4171
Atchison,2017,6,6,Unaffiliated,3915
Barber,2017,6,6,Democratic,426
Barber,2017,6,6,Libertarian,12
Barber,2017,6,6,Republican,2112
Barber,2017,6,6,Unaffiliated,358
Barton,2017,6,6,Democratic,2955
Barton,2017,6,6,Libertarian,103
Barton,2017,6,6,Republican,9773
Barton,2017,6,6,Unaffiliated,4597
Bourbon,2017,6,6,Democratic,2831
Bourbon,2017,6,6,Libertarian,78
Bourbon,2017,6,6,Republican,4964
Bourbon,2017,6,6,Unaffiliated,3781
Brown,2017,6,6,Democratic,1071
Brown,2017,6,6,Libertarian,41
Brown,2017,6,6,Republican,3504
Brown,2017,6,6,Unaffiliated,1503
Butler,2017,6,6,Democratic,7220
Butler,2017,6,6,Libertarian,360
Butler,2017,6,6,Republican,21483
Butler,2017,6,6,Unaffiliated,12310
Chase,2017,6,6,Democratic,286
Chase,2017,6,6,Libertarian,10
Chase,2017,6,6,Republican,1199
Chase,2017,6,6,Unaffiliated,286
Chautauqua,2017,6,6,Democratic,258
Chautauqua,2017,6,6,Libertarian,13
Chautauqua,2017,6,6,Republican,1638
Chautauqua,2017,6,6,Unaffiliated,421
Cherokee,2017,6,6,Democratic,4335
Cherokee,2017,6,6,Libertarian,132
Cherokee,2017,6,6,Republican,6099
Cherokee,2017,6,6,Unaffiliated,5317
Cheyenne,2017,6,6,Democratic,226
Cheyenne,2017,6,6,Libertarian,9
Cheyenne,2017,6,6,Republican,1444
Cheyenne,2017,6,6,Unaffiliated,236
Clark,2017,6,6,Democratic,221
Clark,2017,6,6,Libertarian,8
Clark,2017,6,6,Republican,967
Clark,2017,6,6,Unaffiliated,277
Clay,2017,6,6,Democratic,572
Clay,2017,6,6,Libertarian,45
Clay,2017,6,6,Republican,3750
