district_kr,year,month,day,desc_party,count
KR0026,2017,3,7,Democratic,3259
KR0026,2017,3,7,Libertarian,190
KR0026,2017,3,7,Republican,8060
KR0026,2017,3,7,Unaffiliated,5088
KR0027,2017,3,7,Democratic,3124
KR0027,2017,3,7,Libertarian,150
KR0027,2017,3,7,Republican,10327
KR0027,2017,3,7,Unaffiliated,5263
KR0028,2017,3,7,Democratic,3201
KR0028,2017,3,7,Libertarian,120
KR0028,2017,3,7,Republican,8853
KR0028,2017,3,7,Unaffiliated,4486
KR0029,2017,3,7,Democratic,4292
KR0029,2017,3,7,Libertarian,184
KR0029,2017,3,7,Republican,6897
KR0029,2017,3,7,Unaffiliated,4912
KR0030,2017,3,7,Democratic,4097
KR0030,2017,3,7,Libertarian,176
KR0030,2017,3,7,Republican,6616
KR0030,2017,3,7,Unaffiliated,4660
KR0031,2017,3,7,Democratic,4858
KR0031,2017,3,7,Libertarian,125
KR0031,2017,3,7,Republican,1728
KR0031,2017,3,7,Unaffiliated,3407
KR0032,2017,3,7,Democratic,2899
KR0032,2017,3,7,Libertarian,36
KR0032,2017,3,7,Republican,726
KR0032,2017,3,7,Unaffiliated,2194
KR0033,2017,3,7,Democratic,5324
KR0033,2017,3,7,Libertarian,131
KR0033,2017,3,7,Republican,3733
KR0033,2017,3,7,Unaffiliated,4581
KR0034,2017,3,7,Democratic,6721
KR0034,2017,3,7,Libertarian,61
KR0034,2017,3,7,Republican,888
KR0034,2017,3,7,Unaffiliated,3032
KR0035,2017,3,7,Democratic,7216
KR0035,2017,3,7,Libertarian,65
KR0035,2017,3,7,Republican,1019
KR0035,2017,3,7,Unaffiliated,3086
KR0036,2017,3,7,Democratic,7682
KR0036,2017,3,7,Libertarian,94
KR0036,2017,3,7,Republican,3841
KR0036,2017,3,7,Unaffiliated,3982
KR0037,2017,3,7,Democratic,4441
KR0037,2017,3,7,Libertarian,79
KR0037,2017,3,7,Republican,1921
KR0037,2017,3,7,Unaffiliated,3604
KR0038,2017,3,7,Democratic,3929
KR0038,2017,3,7,Libertarian,161
KR0038,2017,3,7,Republican,7855
KR0038,2017,3,7,Unaffiliated,5442
KR0039,2017,3,7,Democratic,3571
KR0039,2017,3,7,Libertarian,152
KR0039,2017,3,7,Republican,7770
KR0039,2017,3,7,Unaffiliated,4888
KR0040,2017,3,7,Democratic,3591
KR0040,2017,3,7,Libertarian,118
KR0040,2017,3,7,Republican,5356
KR0040,2017,3,7,Unaffiliated,5137
KR0041,2017,3,7,Democratic,3470
KR0041,2017,3,7,Libertarian,140
KR0041,2017,3,7,Republican,3791
KR0041,2017,3,7,Unaffiliated,4613
KR0042,2017,3,7,Democratic,3688
KR0042,2017,3,7,Libertarian,145
KR0042,2017,3,7,Republican,6283
KR0042,2017,3,7,Unaffiliated,5275
KR0043,2017,3,7,Democratic,3024
KR0043,2017,3,7,Libertarian,187
KR0043,2017,3,7,Republican,6328
KR0043,2017,3,7,Unaffiliated,4581
KR0044,2017,3,7,Democratic,7219
KR0044,2017,3,7,Libertarian,189
KR0044,2017,3,7,Republican,5150
KR0044,2017,3,7,Unaffiliated,6351
KR0045,2017,3,7,Democratic,6623
KR0045,2017,3,7,Libertarian,198
KR0045,2017,3,7,Republican,6738
KR0045,2017,3,7,Unaffiliated,7027
KR0046,2017,3,7,Democratic,9381
KR0046,2017,3,7,Libertarian,301
KR0046,2017,3,7,Republican,3099
KR0046,2017,3,7,Unaffiliated,7306
KR0047,2017,3,7,Democratic,3583
KR0047,2017,3,7,Libertarian,119
KR0047,2017,3,7,Republican,7056
KR0047,2017,3,7,Unaffiliated,4976
KR0048,2017,3,7,Democratic,3372
KR0048,2017,3,7,Libertarian,138
KR0048,2017,3,7,Republican,7730
KR0048,2017,3,7,Unaffiliated,4459
KR0049,2017,3,7,Democratic,3199
KR0049,2017,3,7,Libertarian,178
KR0049,2017,3,7,Republican,5899
KR0049,2017,3,7,Unaffiliated,4119
KR0050,2017,3,7,Democratic,3821
KR0050,2017,3,7,Libertarian,91
KR0050,2017,3,7,Republican,7033
KR0050,2017,3,7,Unaffiliated,4231
KR0051,2017,3,7,Democratic,2507
KR0051,2017,3,7,Libertarian,116
KR0051,2017,3,7,Republican,8866
KR0051,2017,3,7,Unaffiliated,3936
KR0052,2017,3,7,Democratic,3818
KR0052,2017,3,7,Libertarian,108
KR0052,2017,3,7,Republican,8392
KR0052,2017,3,7,Unaffiliated,3922
KR0053,2017,3,7,Democratic,4498
KR0053,2017,3,7,Libertarian,116
KR0053,2017,3,7,Republican,5651
KR0053,2017,3,7,Unaffiliated,3931
KR0054,2017,3,7,Democratic,3580
KR0054,2017,3,7,Libertarian,141
KR0054,2017,3,7,Republican,7032
KR0054,2017,3,7,Unaffiliated,4418
KR0055,2017,3,7,Democratic,4742
KR0055,2017,3,7,Libertarian,146
KR0055,2017,3,7,Republican,3962
KR0055,2017,3,7,Unaffiliated,3825
KR0056,2017,3,7,Democratic,4291
KR0056,2017,3,7,Libertarian,118
KR0056,2017,3,7,Republican,5429
KR0056,2017,3,7,Unaffiliated,3925
KR0057,2017,3,7,Democratic,4089
KR0057,2017,3,7,Libertarian,84
KR0057,2017,3,7,Republican,2456
KR0057,2017,3,7,Unaffiliated,3461
KR0058,2017,3,7,Democratic,4746
KR0058,2017,3,7,Libertarian,103
KR0058,2017,3,7,Republican,2022
KR0058,2017,3,7,Unaffiliated,3353
KR0059,2017,3,7,Democratic,3224
KR0059,2017,3,7,Libertarian,156
KR0059,2017,3,7,Republican,7835
KR0059,2017,3,7,Unaffiliated,4559
KR0060,2017,3,7,Democratic,3707
KR0060,2017,3,7,Libertarian,142
KR0060,2017,3,7,Republican,5357
KR0060,2017,3,7,Unaffiliated,5090
KR0061,2017,3,7,Democratic,2576
KR0061,2017,3,7,Libertarian,79
KR0061,2017,3,7,Republican,8264
KR0061,2017,3,7,Unaffiliated,3458
KR0062,2017,3,7,Democratic,2876
KR0062,2017,3,7,Libertarian,88
KR0062,2017,3,7,Republican,8211
KR0062,2017,3,7,Unaffiliated,3809
KR0063,2017,3,7,Democratic,3698
KR0063,2017,3,7,Libertarian,81
KR0063,2017,3,7,Republican,6521
KR0063,2017,3,7,Unaffiliated,4824
KR0064,2017,3,7,Democratic,1144
KR0064,2017,3,7,Libertarian,82
KR0064,2017,3,7,Republican,5591
KR0064,2017,3,7,Unaffiliated,2382
KR0065,2017,3,7,Democratic,2808
KR0065,2017,3,7,Libertarian,91
KR0065,2017,3,7,Republican,3408
KR0065,2017,3,7,Unaffiliated,3429
KR0066,2017,3,7,Democratic,3814
KR0066,2017,3,7,Libertarian,211
KR0066,2017,3,7,Republican,4763
KR0066,2017,3,7,Unaffiliated,4706
KR0067,2017,3,7,Democratic,3593
KR0067,2017,3,7,Libertarian,156
KR0067,2017,3,7,Republican,7390
KR0067,2017,3,7,Unaffiliated,4467
KR0068,2017,3,7,Democratic,2949
KR0068,2017,3,7,Libertarian,106
KR0068,2017,3,7,Republican,6531
KR0068,2017,3,7,Unaffiliated,3761
KR0069,2017,3,7,Democratic,2755
KR0069,2017,3,7,Libertarian,149
KR0069,2017,3,7,Republican,5321
KR0069,2017,3,7,Unaffiliated,4962
KR0070,2017,3,7,Democratic,2071
KR0070,2017,3,7,Libertarian,128
KR0070,2017,3,7,Republican,8855
KR0070,2017,3,7,Unaffiliated,3752
KR0071,2017,3,7,Democratic,2867
KR0071,2017,3,7,Libertarian,149
KR0071,2017,3,7,Republican,7476
KR0071,2017,3,7,Unaffiliated,4787
KR0072,2017,3,7,Democratic,3185
KR0072,2017,3,7,Libertarian,99
KR0072,2017,3,7,Republican,6715
KR0072,2017,3,7,Unaffiliated,3814
KR0073,2017,3,7,Democratic,2031
KR0073,2017,3,7,Libertarian,116
KR0073,2017,3,7,Republican,8202
KR0073,2017,3,7,Unaffiliated,3195
KR0074,2017,3,7,Democratic,2077
KR0074,2017,3,7,Libertarian,103
KR0074,2017,3,7,Republican,8013
KR0074,2017,3,7,Unaffiliated,3548
KR0075,2017,3,7,Democratic,2725
KR0075,2017,3,7,Libertarian,100
KR0075,2017,3,7,Republican,6569
KR0075,2017,3,7,Unaffiliated,3574
KR0076,2017,3,7,Democratic,2864
KR0076,2017,3,7,Libertarian,113
KR0076,2017,3,7,Republican,7623
KR0076,2017,3,7,Unaffiliated,4167
KR0077,2017,3,7,Democratic,2388
KR0077,2017,3,7,Libertarian,129
KR0077,2017,3,7,Republican,7530
KR0077,2017,3,7,Unaffiliated,4414
KR0078,2017,3,7,Democratic,3373
KR0078,2017,3,7,Libertarian,159
KR0078,2017,3,7,Republican,7319
KR0078,2017,3,7,Unaffiliated,4535
KR0079,2017,3,7,Democratic,2891
KR0079,2017,3,7,Libertarian,103
KR0079,2017,3,7,Republican,6488
KR0079,2017,3,7,Unaffiliated,3860
KR0080,2017,3,7,Democratic,3187
KR0080,2017,3,7,Libertarian,112
KR0080,2017,3,7,Republican,5750
KR0080,2017,3,7,Unaffiliated,3495
KR0081,2017,3,7,Democratic,2334
KR0081,2017,3,7,Libertarian,100
KR0081,2017,3,7,Republican,4601
KR0081,2017,3,7,Unaffiliated,4717
KR0082,2017,3,7,Democratic,2598
KR0082,2017,3,7,Libertarian,122
KR0082,2017,3,7,Republican,7062
KR0082,2017,3,7,Unaffiliated,5325
KR0083,2017,3,7,Democratic,3934
KR0083,2017,3,7,Libertarian,128
KR0083,2017,3,7,Republican,3531
KR0083,2017,3,7,Unaffiliated,4343
KR0084,2017,3,7,Democratic,5730
KR0084,2017,3,7,Libertarian,92
KR0084,2017,3,7,Republican,2417
KR0084,2017,3,7,Unaffiliated,4275
KR0085,2017,3,7,Democratic,3438
KR0085,2017,3,7,Libertarian,148
KR0085,2017,3,7,Republican,8385
KR0085,2017,3,7,Unaffiliated,5331
KR0086,2017,3,7,Democratic,3400
KR0086,2017,3,7,Libertarian,117
KR0086,2017,3,7,Republican,2783
KR0086,2017,3,7,Unaffiliated,4746
KR0087,2017,3,7,Democratic,3605
KR0087,2017,3,7,Libertarian,129
KR0087,2017,3,7,Republican,7170
KR0087,2017,3,7,Unaffiliated,4756
KR0088,2017,3,7,Democratic,3771
KR0088,2017,3,7,Libertarian,109
KR0088,2017,3,7,Republican,3728
KR0088,2017,3,7,Unaffiliated,5149
KR0089,2017,3,7,Democratic,5491
KR0089,2017,3,7,Libertarian,106
KR0089,2017,3,7,Republican,3620
KR0089,2017,3,7,Unaffiliated,4388
KR0090,2017,3,7,Democratic,2267
KR0090,2017,3,7,Libertarian,128
KR0090,2017,3,7,Republican,7805
KR0090,2017,3,7,Unaffiliated,4900
KR0091,2017,3,7,Democratic,2807
KR0091,2017,3,7,Libertarian,112
KR0091,2017,3,7,Republican,6952
KR0091,2017,3,7,Unaffiliated,5058
KR0092,2017,3,7,Democratic,3941
KR0092,2017,3,7,Libertarian,145
KR0092,2017,3,7,Republican,4332
KR0092,2017,3,7,Unaffiliated,4505
KR0093,2017,3,7,Democratic,2468
KR0093,2017,3,7,Libertarian,113
KR0093,2017,3,7,Republican,6680
KR0093,2017,3,7,Unaffiliated,5038
KR0094,2017,3,7,Democratic,2772
KR0094,2017,3,7,Libertarian,106
KR0094,2017,3,7,Republican,7900
KR0094,2017,3,7,Unaffiliated,4920
KR0095,2017,3,7,Democratic,3072
KR0095,2017,3,7,Libertarian,115
KR0095,2017,3,7,Republican,3083
KR0095,2017,3,7,Unaffiliated,4561
KR0096,2017,3,7,Democratic,3121
KR0096,2017,3,7,Libertarian,107
KR0096,2017,3,7,Republican,3074
KR0096,2017,3,7,Unaffiliated,4903
KR0097,2017,3,7,Democratic,2749
KR0097,2017,3,7,Libertarian,143
KR0097,2017,3,7,Republican,4714
KR0097,2017,3,7,Unaffiliated,5087
KR0098,2017,3,7,Democratic,2778
KR0098,2017,3,7,Libertarian,106
KR0098,2017,3,7,Republican,3539
KR0098,2017,3,7,Unaffiliated,4930
KR0099,2017,3,7,Democratic,2448
KR0099,2017,3,7,Libertarian,131
KR0099,2017,3,7,Republican,9349
KR0099,2017,3,7,Unaffiliated,5165
KR0100,2017,3,7,Democratic,3035
KR0100,2017,3,7,Libertarian,115
KR0100,2017,3,7,Republican,8191
KR0100,2017,3,7,Unaffiliated,5105
KR0101,2017,3,7,Democratic,2357
KR0101,2017,3,7,Libertarian,95
KR0101,2017,3,7,Republican,8863
KR0101,2017,3,7,Unaffiliated,4564
KR0102,2017,3,7,Democratic,3276
KR0102,2017,3,7,Libertarian,133
KR0102,2017,3,7,Republican,4057
KR0102,2017,3,7,Unaffiliated,4346
KR0103,2017,3,7,Democratic,2663
KR0103,2017,3,7,Libertarian,93
KR0103,2017,3,7,Republican,1447
KR0103,2017,3,7,Unaffiliated,3543
KR0104,2017,3,7,Democratic,3567
KR0104,2017,3,7,Libertarian,104
KR0104,2017,3,7,Republican,9259
KR0104,2017,3,7,Unaffiliated,4259
KR0105,2017,3,7,Democratic,3152
KR0105,2017,3,7,Libertarian,147
KR0105,2017,3,7,Republican,5176
KR0105,2017,3,7,Unaffiliated,4963
KR0106,2017,3,7,Democratic,2345
KR0106,2017,3,7,Libertarian,63
KR0106,2017,3,7,Republican,9158
KR0106,2017,3,7,Unaffiliated,2838
KR0107,2017,3,7,Democratic,2206
KR0107,2017,3,7,Libertarian,105
KR0107,2017,3,7,Republican,9352
KR0107,2017,3,7,Unaffiliated,3441
KR0108,2017,3,7,Democratic,2752
KR0108,2017,3,7,Libertarian,108
KR0108,2017,3,7,Republican,7842
KR0108,2017,3,7,Unaffiliated,3988
KR0109,2017,3,7,Democratic,2258
KR0109,2017,3,7,Libertarian,80
KR0109,2017,3,7,Republican,9838
KR0109,2017,3,7,Unaffiliated,2798
KR0110,2017,3,7,Democratic,1919
KR0110,2017,3,7,Libertarian,70
KR0110,2017,3,7,Republican,9512
KR0110,2017,3,7,Unaffiliated,2812
KR0111,2017,3,7,Democratic,3471
KR0111,2017,3,7,Libertarian,146
KR0111,2017,3,7,Republican,7041
KR0111,2017,3,7,Unaffiliated,3815
KR0112,2017,3,7,Democratic,2395
KR0112,2017,3,7,Libertarian,84
KR0112,2017,3,7,Republican,7522
KR0112,2017,3,7,Unaffiliated,3747
KR0113,2017,3,7,Democratic,2023
KR0113,2017,3,7,Libertarian,103
KR0113,2017,3,7,Republican,8343
KR0113,2017,3,7,Unaffiliated,2606
KR0114,2017,3,7,Democratic,2653
KR0114,2017,3,7,Libertarian,126
KR0114,2017,3,7,Republican,7992
KR0114,2017,3,7,Unaffiliated,3797
KR0115,2017,3,7,Democratic,1914
KR0115,2017,3,7,Libertarian,94
KR0115,2017,3,7,Republican,6758
KR0115,2017,3,7,Unaffiliated,2910
KR0116,2017,3,7,Democratic,2615
KR0116,2017,3,7,Libertarian,103
KR0116,2017,3,7,Republican,8511
KR0116,2017,3,7,Unaffiliated,3571
KR0117,2017,3,7,Democratic,2144
KR0117,2017,3,7,Libertarian,61
KR0117,2017,3,7,Republican,9057
KR0117,2017,3,7,Unaffiliated,2574
KR0118,2017,3,7,Democratic,1917
KR0118,2017,3,7,Libertarian,70
KR0118,2017,3,7,Republican,10350
KR0118,2017,3,7,Unaffiliated,2900
KR0119,2017,3,7,Democratic,2390
KR0119,2017,3,7,Libertarian,100
KR0119,2017,3,7,Republican,3884
KR0119,2017,3,7,Unaffiliated,3294
KR0120,2017,3,7,Democratic,1699
KR0120,2017,3,7,Libertarian,73
KR0120,2017,3,7,Republican,10209
KR0120,2017,3,7,Unaffiliated,2703
KR0121,2017,3,7,Democratic,3422
KR0121,2017,3,7,Libertarian,174
KR0121,2017,3,7,Republican,8303
KR0121,2017,3,7,Unaffiliated,4897
KR0122,2017,3,7,Democratic,1744
KR0122,2017,3,7,Libertarian,70
KR0122,2017,3,7,Republican,6510
KR0122,2017,3,7,Unaffiliated,3249
KR0123,2017,3,7,Democratic,2828
KR0123,2017,3,7,Libertarian,103
KR0123,2017,3,7,Republican,5057
KR0123,2017,3,7,Unaffiliated,4380
KR0124,2017,3,7,Democratic,1492
KR0124,2017,3,7,Libertarian,80
KR0124,2017,3,7,Republican,7930
KR0124,2017,3,7,Unaffiliated,2244
KR0125,2017,3,7,Democratic,2182
KR0125,2017,3,7,Libertarian,116
KR0125,2017,3,7,Republican,4789
KR0125,2017,3,7,Unaffiliated,3423
district_kr,2017,3,7,desc_party,105
,2017,4,3,Democratic,25
,2017,4,3,Libertarian,5
,2017,4,3,Republican,41
,2017,4,3,Unaffiliated,66
KR0001,2017,4,3,Democratic,4556
KR0001,2017,4,3,Libertarian,136
KR0001,2017,4,3,Republican,6384
KR0001,2017,4,3,Unaffiliated,5567
KR0002,2017,4,3,Democratic,4802
KR0002,2017,4,3,Libertarian,102
KR0002,2017,4,3,Republican,6067
KR0002,2017,4,3,Unaffiliated,5083
KR0003,2017,4,3,Democratic,4246
KR0003,2017,4,3,Libertarian,132
KR0003,2017,4,3,Republican,4579
KR0003,2017,4,3,Unaffiliated,5309
KR0004,2017,4,3,Democratic,3777
KR0004,2017,4,3,Libertarian,134
KR0004,2017,4,3,Republican,7986
KR0004,2017,4,3,Unaffiliated,5253
KR0005,2017,4,3,Democratic,3244
KR0005,2017,4,3,Libertarian,138
KR0005,2017,4,3,Republican,6590
KR0005,2017,4,3,Unaffiliated,4753
KR0006,2017,4,3,Democratic,3047
KR0006,2017,4,3,Libertarian,148
KR0006,2017,4,3,Republican,7927
KR0006,2017,4,3,Unaffiliated,4840
KR0007,2017,4,3,Democratic,3278
KR0007,2017,4,3,Libertarian,90
KR0007,2017,4,3,Republican,5717
KR0007,2017,4,3,Unaffiliated,4900
KR0008,2017,4,3,Democratic,3310
KR0008,2017,4,3,Libertarian,136
KR0008,2017,4,3,Republican,9599
KR0008,2017,4,3,Unaffiliated,4915
KR0009,2017,4,3,Democratic,2962
KR0009,2017,4,3,Libertarian,147
KR0009,2017,4,3,Republican,6991
KR0009,2017,4,3,Unaffiliated,4975
KR0010,2017,4,3,Democratic,5367
KR0010,2017,4,3,Libertarian,182
KR0010,2017,4,3,Republican,4617
KR0010,2017,4,3,Unaffiliated,5264
KR0011,2017,4,3,Democratic,2958
KR0011,2017,4,3,Libertarian,109
KR0011,2017,4,3,Republican,6172
KR0011,2017,4,3,Unaffiliated,2986
KR0012,2017,4,3,Democratic,2199
KR0012,2017,4,3,Libertarian,112
KR0012,2017,4,3,Republican,8046
KR0012,2017,4,3,Unaffiliated,3045
KR0013,2017,4,3,Democratic,1993
KR0013,2017,4,3,Libertarian,82
KR0013,2017,4,3,Republican,8487
KR0013,2017,4,3,Unaffiliated,3528
KR0014,2017,4,3,Democratic,3757
KR0014,2017,4,3,Libertarian,152
KR0014,2017,4,3,Republican,8350
KR0014,2017,4,3,Unaffiliated,4815
KR0015,2017,4,3,Democratic,3394
KR0015,2017,4,3,Libertarian,155
KR0015,2017,4,3,Republican,5085
KR0015,2017,4,3,Unaffiliated,4124
KR0016,2017,4,3,Democratic,4251
KR0016,2017,4,3,Libertarian,164
KR0016,2017,4,3,Republican,7416
KR0016,2017,4,3,Unaffiliated,4735
KR0017,2017,4,3,Democratic,4128
KR0017,2017,4,3,Libertarian,154
KR0017,2017,4,3,Republican,7655
KR0017,2017,4,3,Unaffiliated,4623
KR0018,2017,4,3,Democratic,4627
KR0018,2017,4,3,Libertarian,152
KR0018,2017,4,3,Republican,6531
KR0018,2017,4,3,Unaffiliated,4972
KR0019,2017,4,3,Democratic,4610
KR0019,2017,4,3,Libertarian,163
KR0019,2017,4,3,Republican,8695
KR0019,2017,4,3,Unaffiliated,4598
KR0020,2017,4,3,Democratic,4229
KR0020,2017,4,3,Libertarian,148
KR0020,2017,4,3,Republican,10020
KR0020,2017,4,3,Unaffiliated,4552
KR0021,2017,4,3,Democratic,5208
KR0021,2017,4,3,Libertarian,167
KR0021,2017,4,3,Republican,7496
KR0021,2017,4,3,Unaffiliated,5087
KR0022,2017,4,3,Democratic,4489
KR0022,2017,4,3,Libertarian,194
KR0022,2017,4,3,Republican,4694
KR0022,2017,4,3,Unaffiliated,4514
KR0023,2017,4,3,Democratic,4032
KR0023,2017,4,3,Libertarian,183
KR0023,2017,4,3,Republican,4948
KR0023,2017,4,3,Unaffiliated,4230
KR0024,2017,4,3,Democratic,5099
KR0024,2017,4,3,Libertarian,191
KR0024,2017,4,3,Republican,4815
KR0024,2017,4,3,Unaffiliated,5084
KR0025,2017,4,3,Democratic,5649
KR0025,2017,4,3,Libertarian,155
KR0025,2017,4,3,Republican,7178
KR0025,2017,4,3,Unaffiliated,5234
KR0026,2017,4,3,Democratic,3274
KR0026,2017,4,3,Libertarian,192
KR0026,2017,4,3,Republican,8092
KR0026,2017,4,3,Unaffiliated,5104
KR0027,2017,4,3,Democratic,3140
KR0027,2017,4,3,Libertarian,149
KR0027,2017,4,3,Republican,10351
KR0027,2017,4,3,Unaffiliated,5282
KR0028,2017,4,3,Democratic,3210
KR0028,2017,4,3,Libertarian,119
KR0028,2017,4,3,Republican,8853
KR0028,2017,4,3,Unaffiliated,4503
KR0029,2017,4,3,Democratic,4310
KR0029,2017,4,3,Libertarian,188
KR0029,2017,4,3,Republican,6899
KR0029,2017,4,3,Unaffiliated,4937
KR0030,2017,4,3,Democratic,4096
KR0030,2017,4,3,Libertarian,176
KR0030,2017,4,3,Republican,6624
KR0030,2017,4,3,Unaffiliated,4676
KR0031,2017,4,3,Democratic,4864
KR0031,2017,4,3,Libertarian,126
KR0031,2017,4,3,Republican,1730
KR0031,2017,4,3,Unaffiliated,3433
KR0032,2017,4,3,Democratic,2896
KR0032,2017,4,3,Libertarian,36
KR0032,2017,4,3,Republican,726
KR0032,2017,4,3,Unaffiliated,2215
KR0033,2017,4,3,Democratic,5316
KR0033,2017,4,3,Libertarian,132
KR0033,2017,4,3,Republican,3744
KR0033,2017,4,3,Unaffiliated,4606
KR0034,2017,4,3,Democratic,6709
KR0034,2017,4,3,Libertarian,60
KR0034,2017,4,3,Republican,891
KR0034,2017,4,3,Unaffiliated,3054
KR0035,2017,4,3,Democratic,7208
KR0035,2017,4,3,Libertarian,64
KR0035,2017,4,3,Republican,1025
KR0035,2017,4,3,Unaffiliated,3119
KR0036,2017,4,3,Democratic,7693
KR0036,2017,4,3,Libertarian,93
KR0036,2017,4,3,Republican,3846
KR0036,2017,4,3,Unaffiliated,4007
KR0037,2017,4,3,Democratic,4451
KR0037,2017,4,3,Libertarian,77
KR0037,2017,4,3,Republican,1923
KR0037,2017,4,3,Unaffiliated,3625
KR0038,2017,4,3,Democratic,3855
KR0038,2017,4,3,Libertarian,158
KR0038,2017,4,3,Republican,7806
KR0038,2017,4,3,Unaffiliated,5356
KR0039,2017,4,3,Democratic,3564
KR0039,2017,4,3,Libertarian,152
KR0039,2017,4,3,Republican,7780
KR0039,2017,4,3,Unaffiliated,4917
KR0040,2017,4,3,Democratic,3382
KR0040,2017,4,3,Libertarian,110
KR0040,2017,4,3,Republican,5107
KR0040,2017,4,3,Unaffiliated,4829
KR0041,2017,4,3,Democratic,3274
KR0041,2017,4,3,Libertarian,131
KR0041,2017,4,3,Republican,3630
KR0041,2017,4,3,Unaffiliated,4325
KR0042,2017,4,3,Democratic,3545
KR0042,2017,4,3,Libertarian,138
KR0042,2017,4,3,Republican,6134
KR0042,2017,4,3,Unaffiliated,5030
KR0043,2017,4,3,Democratic,3027
KR0043,2017,4,3,Libertarian,191
KR0043,2017,4,3,Republican,6337
KR0043,2017,4,3,Unaffiliated,4595
KR0044,2017,4,3,Democratic,6622
KR0044,2017,4,3,Libertarian,170
KR0044,2017,4,3,Republican,4788
KR0044,2017,4,3,Unaffiliated,5649
KR0045,2017,4,3,Democratic,6234
KR0045,2017,4,3,Libertarian,190
KR0045,2017,4,3,Republican,6422
KR0045,2017,4,3,Unaffiliated,6510
KR0046,2017,4,3,Democratic,8144
KR0046,2017,4,3,Libertarian,250
KR0046,2017,4,3,Republican,2572
KR0046,2017,4,3,Unaffiliated,5890
KR0047,2017,4,3,Democratic,3577
KR0047,2017,4,3,Libertarian,120
KR0047,2017,4,3,Republican,7055
KR0047,2017,4,3,Unaffiliated,4986
KR0048,2017,4,3,Democratic,3380
KR0048,2017,4,3,Libertarian,137
KR0048,2017,4,3,Republican,7756
KR0048,2017,4,3,Unaffiliated,4480
KR0049,2017,4,3,Democratic,3213
KR0049,2017,4,3,Libertarian,178
KR0049,2017,4,3,Republican,5906
KR0049,2017,4,3,Unaffiliated,4147
KR0050,2017,4,3,Democratic,3821
KR0050,2017,4,3,Libertarian,92
KR0050,2017,4,3,Republican,7040
KR0050,2017,4,3,Unaffiliated,4241
KR0051,2017,4,3,Democratic,2495
KR0051,2017,4,3,Libertarian,118
KR0051,2017,4,3,Republican,8861
KR0051,2017,4,3,Unaffiliated,3933
KR0052,2017,4,3,Democratic,3833
KR0052,2017,4,3,Libertarian,106
KR0052,2017,4,3,Republican,8393
KR0052,2017,4,3,Unaffiliated,3931
KR0053,2017,4,3,Democratic,4493
KR0053,2017,4,3,Libertarian,118
KR0053,2017,4,3,Republican,5631
KR0053,2017,4,3,Unaffiliated,3932
KR0054,2017,4,3,Democratic,3572
KR0054,2017,4,3,Libertarian,142
KR0054,2017,4,3,Republican,7026
KR0054,2017,4,3,Unaffiliated,4423
KR0055,2017,4,3,Democratic,4740
KR0055,2017,4,3,Libertarian,146
KR0055,2017,4,3,Republican,3955
KR0055,2017,4,3,Unaffiliated,3831
KR0056,2017,4,3,Democratic,4279
KR0056,2017,4,3,Libertarian,118
KR0056,2017,4,3,Republican,5413
KR0056,2017,4,3,Unaffiliated,3931
KR0057,2017,4,3,Democratic,4088
KR0057,2017,4,3,Libertarian,84
KR0057,2017,4,3,Republican,2451
KR0057,2017,4,3,Unaffiliated,3468
KR0058,2017,4,3,Democratic,4743
KR0058,2017,4,3,Libertarian,102
KR0058,2017,4,3,Republican,2025
KR0058,2017,4,3,Unaffiliated,3361
KR0059,2017,4,3,Democratic,3226
KR0059,2017,4,3,Libertarian,155
KR0059,2017,4,3,Republican,7844
KR0059,2017,4,3,Unaffiliated,4561
KR0060,2017,4,3,Democratic,3471
KR0060,2017,4,3,Libertarian,134
KR0060,2017,4,3,Republican,5150
KR0060,2017,4,3,Unaffiliated,4787
KR0061,2017,4,3,Democratic,2567
KR0061,2017,4,3,Libertarian,79
KR0061,2017,4,3,Republican,8265
KR0061,2017,4,3,Unaffiliated,3470
KR0062,2017,4,3,Democratic,2868
KR0062,2017,4,3,Libertarian,87
KR0062,2017,4,3,Republican,8205
KR0062,2017,4,3,Unaffiliated,3817
KR0063,2017,4,3,Democratic,3689
KR0063,2017,4,3,Libertarian,81
KR0063,2017,4,3,Republican,6524
KR0063,2017,4,3,Unaffiliated,4846
KR0064,2017,4,3,Democratic,1146
KR0064,2017,4,3,Libertarian,82
KR0064,2017,4,3,Republican,5587
KR0064,2017,4,3,Unaffiliated,2391
KR0065,2017,4,3,Democratic,2811
KR0065,2017,4,3,Libertarian,92
KR0065,2017,4,3,Republican,3413
KR0065,2017,4,3,Unaffiliated,3451
KR0066,2017,4,3,Democratic,3799
KR0066,2017,4,3,Libertarian,211
KR0066,2017,4,3,Republican,4745
KR0066,2017,4,3,Unaffiliated,4698
KR0067,2017,4,3,Democratic,3588
KR0067,2017,4,3,Libertarian,156
KR0067,2017,4,3,Republican,7359
KR0067,2017,4,3,Unaffiliated,4471
KR0068,2017,4,3,Democratic,2946
KR0068,2017,4,3,Libertarian,105
KR0068,2017,4,3,Republican,6546
KR0068,2017,4,3,Unaffiliated,3786
KR0069,2017,4,3,Democratic,2757
KR0069,2017,4,3,Libertarian,149
KR0069,2017,4,3,Republican,5318
KR0069,2017,4,3,Unaffiliated,4975
KR0070,2017,4,3,Democratic,2071
KR0070,2017,4,3,Libertarian,128
